O.CO2 c.ar    -0.14788623  8 10  2  64
O.CO2 n.4     -0.53759961  8 10  3  65
O.CO2 n.am    -0.26459044  8 10  4  66
O.CO2 n.pl3   -0.06857398  8 10  5  67
O.CO2 o.3     -0.46542827  8 10  6  68
O.CO2 o.2     -0.23934195  8 10  7  69
O.CO2 o.co2   -0.55939158  8 10  8  70
O.CO2 n.ar    -0.22608382  8 10 10  71
MET   c.2     -2.19777584  8 11  1  72
MET   o.3     -2.09294767  8 11  6  73
MET   o.2     -1.87781301  8 11  7  74
MET   o.co2   -2.02590359  8 11  8  75
MET   p.3     -3.04805300  8 11  9  76
C.3   c.3      0.04265583  9  0  0   1
C.3   c.2      0.09693414  9  0  1   2
C.3   c.ar    -0.02196766  9  0  2   3
C.3   o.3      0.04635749  9  0  6   4
C.3   o.2      0.12852204  9  0  7   5
C.3   o.co2    0.10848069  9  0  8   6
C.3   n.ar    -0.00839424  9  0 10   7
C.3   f        0.01831270  9  0 11   8
C.2   c.3      0.07793726  9  1  0   9
C.2   c.ar     0.05050961  9  1  2  10
C.2   n.4      0.02553563  9  1  3  11
C.2   o.3      0.02932713  9  1  6  12
C.2   o.2      0.09125371  9  1  7  13
C.2   o.co2    0.00181461  9  1  8  14
C.2   n.ar    -0.01342596  9  1 10  15
C.AR  c.3     -0.39257371  9  2  0  16
C.AR  c.2     -0.37387055  9  2  1  17
C.AR  c.ar    -0.28874957  9  2  2  18
C.AR  o.3     -0.38519027  9  2  6  19
C.AR  o.2     -0.29029584  9  2  7  20
C.AR  o.co2   -0.18763414  9  2  8  21
C.AR  n.ar    -0.25653587  9  2 10  22
C.AR  f       -0.43193738  9  2 11  23
C.CAT o.co2   -0.65858426  9  3  8  24
N.4   o.3     -0.47408270  9  4  6  25
N.4   o.co2   -0.55006340  9  4  8  26
N.AM  c.3      0.18740981  9  5  0  27
N.AM  c.2      0.17173561  9  5  1  28
N.AM  c.ar     0.09589385  9  5  2  29
N.AM  o.3      0.13189488  9  5  6  30
N.AM  o.2      0.22644985  9  5  7  31
N.AM  o.co2    0.27081208  9  5  8  32
N.AM  n.ar     0.05897133  9  5 10  33
N.PL3 c.3     -0.33378436  9  6  0  34
N.PL3 c.2     -0.47395124  9  6  1  35
N.PL3 c.ar    -0.05659221  9  6  2  36
N.PL3 o.3     -0.36513284  9  6  6  37
N.PL3 o.2     -0.14813329  9  6  7  38
N.PL3 o.co2   -0.40962026  9  6  8  39
N.2   o.3     -0.54123905  9  7  6  40
N.2   o.2     -0.62195631  9  7  7  41
N.2   o.co2   -0.46154422  9  7  8  42
O.3   c.3     -0.21422873  9  8  0  43
O.3   c.2     -0.21277104  9  8  1  44
O.3   c.ar    -0.16204874  9  8  2  45
O.3   n.4     -0.27740939  9  8  3  46
O.3   n.pl3   -0.11896871  9  8  5  47
O.3   o.3     -0.15675995  9  8  6  48
O.3   o.2     -0.12319517  9  8  7  49
O.3   o.co2   -0.13169142  9  8  8  50
O.3   n.ar    -0.16781926  9  8 10  51
O.2   c.3      0.31275889  9  9  0  52
O.2   c.2      0.22470556  9  9  1  53
O.2   c.ar     0.14693213  9  9  2  54
O.2   n.4      0.39845625  9  9  3  55
O.2   n.am     0.24582465  9  9  4  56
O.2   n.pl3    0.05357705  9  9  5  57
O.2   o.3      0.23794007  9  9  6  58
O.2   o.2      0.27276347  9  9  7  59
O.2   o.co2    0.16296002  9  9  8  60
O.2   n.ar     0.10576390  9  9 10  61
O.CO2 c.3     -0.24884366  9 10  0  62
O.CO2 c.2     -0.21404055  9 10  1  63
O.CO2 c.ar    -0.18233635  9 10  2  64
O.CO2 n.4     -0.22917985  9 10  3  65
O.CO2 n.am    -0.30115112  9 10  4  66
O.CO2 n.pl3   -0.06721413  9 10  5  67
O.CO2 o.3     -0.33143889  9 10  6  68
O.CO2 o.2     -0.15929872  9 10  7  69
O.CO2 o.co2   -0.49510114  9 10  8  70
O.CO2 n.ar    -0.16373886  9 10 10  71
MET   c.2     -2.21497501  9 11  1  72
MET   o.3     -2.04082014  9 11  6  73
MET   o.2     -1.92832586  9 11  7  74
MET   o.co2   -1.81301343  9 11  8  75
MET   p.3     -2.97124152  9 11  9  76
C.3   c.3      0.05846995 10  0  0   1
C.3   c.2      0.09648871 10  0  1   2
C.3   c.ar    -0.00162260 10  0  2   3
C.3   o.3      0.06279575 10  0  6   4
C.3   o.2      0.07195716 10  0  7   5
C.3   o.co2    0.11511246 10  0  8   6
C.3   n.ar     0.01053380 10  0 10   7
C.3   f        0.00725815 10  0 11   8
C.2   c.3      0.05198381 10  1  0   9
C.2   c.ar    -0.00626814 10  1  2  10
C.2   n.4      0.07714495 10  1  3  11
C.2   o.3      0.00721023 10  1  6  12
C.2   o.2      0.07528954 10  1  7  13
C.2   o.co2    0.05275725 10  1  8  14
C.2   n.ar    -0.05480961 10  1 10  15
C.AR  c.3     -0.34761575 10  2  0  16
C.AR  c.2     -0.36607019 10  2  1  17
C.AR  c.ar    -0.26809431 10  2  2  18
C.AR  o.3     -0.30945109 10  2  6  19
C.AR  o.2     -0.24451442 10  2  7  20
C.AR  o.co2   -0.15789208 10  2  8  21
C.AR  n.ar    -0.18803154 10  2 10  22
C.AR  f       -0.25945766 10  2 11  23
C.CAT o.co2   -0.40166692 10  3  8  24
N.4   o.3     -0.21869767 10  4  6  25
N.4   o.co2   -0.40558856 10  4  8  26
N.AM  c.3      0.13458623 10  5  0  27
N.AM  c.2      0.14598877 10  5  1  28
N.AM  c.ar     0.03700348 10  5  2  29
N.AM  o.3      0.09773396 10  5  6  30
N.AM  o.2      0.14889586 10  5  7  31
N.AM  o.co2    0.20069069 10  5  8  32
N.AM  n.ar    -0.02110255 10  5 10  33
N.PL3 c.3     -0.28716448 10  6  0  34
N.PL3 c.2     -0.39102301 10  6  1  35
N.PL3 c.ar    -0.03481533 10  6  2  36
N.PL3 o.3     -0.31114952 10  6  6  37
N.PL3 o.2     -0.19891705 10  6  7  38
N.PL3 o.co2   -0.33847485 10  6  8  39
N.2   o.3     -0.47230647 10  7  6  40
N.2   o.2     -0.57402247 10  7  7  41
N.2   o.co2   -0.43382692 10  7  8  42
O.3   c.3     -0.16333269 10  8  0  43
O.3   c.2     -0.18253707 10  8  1  44
O.3   c.ar    -0.11945369 10  8  2  45
O.3   n.4     -0.16913826 10  8  3  46
O.3   n.pl3   -0.13487936 10  8  5  47
O.3   o.3     -0.12361849 10  8  6  48
O.3   o.2     -0.03331022 10  8  7  49
O.3   o.co2   -0.19573199 10  8  8  50
O.3   n.ar    -0.23242891 10  8 10  51
O.2   c.3      0.23069530 10  9  0  52
O.2   c.2      0.22235663 10  9  1  53
O.2   c.ar     0.09088217 10  9  2  54
O.2   n.4      0.29992216 10  9  3  55
O.2   n.am     0.18759917 10  9  4  56
O.2   n.pl3    0.00609844 10  9  5  57
O.2   o.3      0.16213610 10  9  6  58
O.2   o.2      0.18171323 10  9  7  59
O.2   o.co2    0.13226165 10  9  8  60
O.2   n.ar     0.00261904 10  9 10  61
O.CO2 c.3     -0.19259555 10 10  0  62
O.CO2 c.2     -0.10546533 10 10  1  63
O.CO2 c.ar    -0.11931087 10 10  2  64
O.CO2 n.4     -0.20890978 10 10  3  65
O.CO2 n.am    -0.17956137 10 10  4  66
O.CO2 n.pl3    0.13581134 10 10  5  67
O.CO2 o.3     -0.29550507 10 10  6  68
O.CO2 o.2     -0.12741295 10 10  7  69
O.CO2 o.co2   -0.49891749 10 10  8  70
O.CO2 n.ar    -0.20276106 10 10 10  71
MET   c.2     -2.26314045 10 11  1  72
MET   o.3     -2.01670503 10 11  6  73
MET   o.2     -1.86636599 10 11  7  74
MET   o.co2   -2.00245294 10 11  8  75
MET   p.3     -2.11931979 10 11  9  76
C.3   c.3      0.07744438 11  0  0   1
C.3   c.2      0.06992193 11  0  1   2
C.3   c.ar     0.03252637 11  0  2   3
C.3   o.3      0.04659277 11  0  6   4
C.3   o.2      0.06017437 11  0  7   5
C.3   o.co2    0.10478981 11  0  8   6
C.3   n.ar     0.00674803 11  0 10   7
C.3   f        0.05945004 11  0 11   8
C.2   c.3      0.03012567 11  1  0   9
C.2   c.ar    -0.04297735 11  1  2  10
C.2   n.4      0.01602734 11  1  3  11
C.2   o.3     -0.01299569 11  1  6  12
C.2   o.2      0.02703568 11  1  7  13
C.2   o.co2    0.04041122 11  1  8  14
C.2   n.ar    -0.05257075 11  1 10  15
C.AR  c.3     -0.26649915 11  2  0  16
C.AR  c.2     -0.30352252 11  2  1  17
C.AR  c.ar    -0.19125956 11  2  2  18
C.AR  o.3     -0.23076384 11  2  6  19
C.AR  o.2     -0.16856926 11  2  7  20
C.AR  o.co2   -0.09002403 11  2  8  21
C.AR  n.ar    -0.13323900 11  2 10  22
C.AR  f       -0.24443329 11  2 11  23
C.CAT o.co2   -0.27720813 11  3  8  24
N.4   o.3     -0.13660202 11  4  6  25
N.4   o.co2   -0.45466523 11  4  8  26
N.AM  c.3      0.08740429 11  5  0  27
N.AM  c.2      0.13466888 11  5  1  28
N.AM  c.ar    -0.02280727 11  5  2  29
N.AM  o.3      0.05655981 11  5  6  30
N.AM  o.2      0.08457359 11  5  7  31
N.AM  o.co2    0.11230355 11  5  8  32
N.AM  n.ar    -0.10893156 11  5 10  33
N.PL3 c.3     -0.26258350 11  6  0  34
N.PL3 c.2     -0.32075346 11  6  1  35
N.PL3 c.ar    -0.00768710 11  6  2  36
N.PL3 o.3     -0.28265254 11  6  6  37
N.PL3 o.2     -0.25956857 11  6  7  38
N.PL3 o.co2   -0.40198733 11  6  8  39
N.2   o.3     -0.45165498 11  7  6  40
N.2   o.2     -0.54275295 11  7  7  41
N.2   o.co2   -0.34577333 11  7  8  42
O.3   c.3     -0.10113971 11  8  0  43
O.3   c.2     -0.13278664 11  8  1  44
O.3   c.ar    -0.07343874 11  8  2  45
O.3   n.4     -0.23702280 11  8  3  46
O.3   n.pl3   -0.20655387 11  8  5  47
O.3   o.3     -0.19264401 11  8  6  48
O.3   o.2     -0.19309323 11  8  7  49
O.3   o.co2   -0.26701856 11  8  8  50
O.3   n.ar    -0.19025172 11  8 10  51
O.2   c.3      0.14579916 11  9  0  52
O.2   c.2      0.16772212 11  9  1  53
O.2   c.ar     0.03335591 11  9  2  54
O.2   n.4      0.06613018 11  9  3  55
O.2   n.am     0.12891008 11  9  4  56
O.2   n.pl3   -0.04330586 11  9  5  57
O.2   o.3      0.07344672 11  9  6  58
O.2   o.2      0.11475159 11  9  7  59
O.2   o.co2    0.11745975 11  9  8  60
O.2   n.ar    -0.05242626 11  9 10  61
O.CO2 c.3     -0.15076147 11 10  0  62
O.CO2 c.2     -0.15679623 11 10  1  63
O.CO2 c.ar    -0.12069820 11 10  2  64
O.CO2 n.4     -0.17073066 11 10  3  65
O.CO2 n.am    -0.20087783 11 10  4  66
O.CO2 n.pl3   -0.11803879 11 10  5  67
O.CO2 o.3     -0.25825817 11 10  6  68
O.CO2 o.2     -0.18504807 11 10  7  69
O.CO2 o.co2   -0.41907910 11 10  8  70
O.CO2 n.ar    -0.22242362 11 10 10  71
MET   c.2     -2.00628044 11 11  1  72
MET   o.3     -1.92247356 11 11  6  73
MET   o.2     -1.89854165 11 11  7  74
MET   o.co2   -1.91870678 11 11  8  75
MET   p.3     -2.20554916 11 11  9  76
C.3   c.3      0.09164539 12  0  0   1
C.3   c.2      0.08424552 12  0  1   2
C.3   c.ar     0.03939096 12  0  2   3
C.3   o.3      0.06757555 12  0  6   4
C.3   o.2      0.05677271 12  0  7   5
C.3   o.co2    0.07343291 12  0  8   6
C.3   n.ar     0.02902760 12  0 10   7
C.3   f        0.02817746 12  0 11   8
C.2   c.3      0.01304703 12  1  0   9
C.2   c.ar    -0.06639700 12  1  2  10
C.2   n.4      0.03646746 12  1  3  11
C.2   o.3     -0.01123322 12  1  6  12
C.2   o.2     -0.01952312 12  1  7  13
C.2   o.co2    0.02873548 12  1  8  14
C.2   n.ar    -0.07466045 12  1 10  15
C.AR  c.3     -0.19996708 12  2  0  16
C.AR  c.2     -0.21221151 12  2  1  17
C.AR  c.ar    -0.12455575 12  2  2  18
C.AR  o.3     -0.17265812 12  2  6  19
C.AR  o.2     -0.12521925 12  2  7  20
C.AR  o.co2   -0.06209045 12  2  8  21
C.AR  n.ar    -0.06811495 12  2 10  22
C.AR  f       -0.20692300 12  2 11  23
C.CAT o.co2   -0.19552168 12  3  8  24
N.4   o.3     -0.03535809 12  4  6  25
N.4   o.co2   -0.30847814 12  4  8  26
N.AM  c.3      0.08251891 12  5  0  27
N.AM  c.2      0.08970609 12  5  1  28
N.AM  c.ar    -0.05250182 12  5  2  29
N.AM  o.3      0.02110355 12  5  6  30
N.AM  o.2      0.06874018 12  5  7  31
N.AM  o.co2    0.05930506 12  5  8  32
N.AM  n.ar    -0.07567218 12  5 10  33
N.PL3 c.3     -0.21842318 12  6  0  34
N.PL3 c.2     -0.25309316 12  6  1  35
N.PL3 c.ar    -0.02091544 12  6  2  36
N.PL3 o.3     -0.24075773 12  6  6  37
N.PL3 o.2     -0.22653293 12  6  7  38
N.PL3 o.co2   -0.27439929 12  6  8  39
N.2   o.3     -0.31878110 12  7  6  40
N.2   o.2     -0.49347043 12  7  7  41
N.2   o.co2   -0.30695688 12  7  8  42
O.3   c.3     -0.09552641 12  8  0  43
O.3   c.2     -0.11183632 12  8  1  44
O.3   c.ar    -0.03293725 12  8  2  45
O.3   n.4     -0.13747918 12  8  3  46
O.3   n.pl3   -0.04805520 12  8  5  47
O.3   o.3     -0.12910455 12  8  6  48
O.3   o.2     -0.14826451 12  8  7  49
O.3   o.co2   -0.17478957 12  8  8  50
O.3   n.ar    -0.10769307 12  8 10  51
O.2   c.3      0.07474358 12  9  0  52
O.2   c.2      0.07764823 12  9  1  53
O.2   c.ar    -0.03784152 12  9  2  54
O.2   n.4      0.04309592 12  9  3  55
O.2   n.am     0.10427771 12  9  4  56
O.2   n.pl3   -0.08171304 12  9  5  57
O.2   o.3      0.00760981 12  9  6  58
O.2   o.2      0.05981949 12  9  7  59
O.2   o.co2    0.09295901 12  9  8  60
O.2   n.ar    -0.09457558 12  9 10  61
O.CO2 c.3     -0.14867453 12 10  0  62
O.CO2 c.2     -0.12483657 12 10  1  63
O.CO2 c.ar    -0.12672830 12 10  2  64
O.CO2 n.4     -0.13948561 12 10  3  65
O.CO2 n.am    -0.16345478 12 10  4  66
O.CO2 n.pl3   -0.12067892 12 10  5  67
O.CO2 o.3     -0.20168373 12 10  6  68
O.CO2 o.2     -0.14490656 12 10  7  69
O.CO2 o.co2   -0.27653018 12 10  8  70
O.CO2 n.ar    -0.15077748 12 10 10  71
MET   c.2     -1.98731332 12 11  1  72
MET   o.3     -1.51338760 12 11  6  73
MET   o.2     -1.54302444 12 11  7  74
MET   o.co2   -1.77484679 12 11  8  75
MET   p.3     -1.48867803 12 11  9  76
C.3   c.3      0.08950703 13  0  0   1
C.3   c.2      0.08138157 13  0  1   2
C.3   c.ar     0.04324983 13  0  2   3
C.3   o.3      0.06566642 13  0  6   4
C.3   o.2      0.04618579 13  0  7   5
C.3   o.co2    0.05235893 13  0  8   6
C.3   n.ar     0.02965292 13  0 10   7
C.3   f        0.01435350 13  0 11   8
C.2   c.3      0.01050473 13  1  0   9
C.2   c.ar    -0.09063571 13  1  2  10
C.2   n.4      0.05324774 13  1  3  11
C.2   o.3     -0.01896304 13  1  6  12
C.2   o.2     -0.00999734 13  1  7  13
C.2   o.co2    0.05605938 13  1  8  14
C.2   n.ar    -0.15467741 13  1 10  15
C.AR  c.3     -0.13892766 13  2  0  16
C.AR  c.2     -0.13744217 13  2  1  17
C.AR  c.ar    -0.04845420 13  2  2  18
C.AR  o.3     -0.10769060 13  2  6  19
C.AR  o.2     -0.07823139 13  2  7  20
C.AR  o.co2   -0.03903024 13  2  8  21
C.AR  n.ar    -0.03662208 13  2 10  22
C.AR  f       -0.12753395 13  2 11  23
C.CAT o.co2   -0.17465247 13  3  8  24
N.4   o.3     -0.09923581 13  4  6  25
N.4   o.co2   -0.32044384 13  4  8  26
N.AM  c.3      0.05710088 13  5  0  27
N.AM  c.2      0.04673990 13  5  1  28
N.AM  c.ar    -0.06552833 13  5  2  29
N.AM  o.3      0.00868369 13  5  6  30
N.AM  o.2      0.03841909 13  5  7  31
N.AM  o.co2    0.05422454 13  5  8  32
N.AM  n.ar    -0.09144005 13  5 10  33
N.PL3 c.3     -0.16101408 13  6  0  34
N.PL3 c.2     -0.21244324 13  6  1  35
N.PL3 c.ar    -0.00981105 13  6  2  36
N.PL3 o.3     -0.18057448 13  6  6  37
N.PL3 o.2     -0.15482689 13  6  7  38
N.PL3 o.co2   -0.17326701 13  6  8  39
N.2   o.3     -0.36031931 13  7  6  40
N.2   o.2     -0.43941235 13  7  7  41
N.2   o.co2   -0.28013927 13  7  8  42
O.3   c.3     -0.07538874 13  8  0  43
O.3   c.2     -0.11120499 13  8  1  44
O.3   c.ar    -0.00956726 13  8  2  45
O.3   n.4     -0.13847065 13  8  3  46
O.3   n.pl3   -0.00128226 13  8  5  47
O.3   o.3     -0.03556251 13  8  6  48
O.3   o.2     -0.08207057 13  8  7  49
O.3   o.co2   -0.11408949 13  8  8  50
O.3   n.ar    -0.09304661 13  8 10  51
O.2   c.3      0.03720245 13  9  0  52
O.2   c.2      0.05846122 13  9  1  53
O.2   c.ar    -0.07425441 13  9  2  54
O.2   n.4      0.03885647 13  9  3  55
O.2   n.am     0.07842369 13  9  4  56
O.2   n.pl3   -0.10433277 13  9  5  57
O.2   o.3      0.02659749 13  9  6  58
O.2   o.2      0.04435384 13  9  7  59
O.2   o.co2    0.09937147 13  9  8  60
O.2   n.ar    -0.09589046 13  9 10  61
O.CO2 c.3     -0.11364508 13 10  0  62
O.CO2 c.2     -0.12673363 13 10  1  63
O.CO2 c.ar    -0.08786565 13 10  2  64
O.CO2 n.4     -0.15970999 13 10  3  65
O.CO2 n.am    -0.19657081 13 10  4  66
O.CO2 n.pl3   -0.11653288 13 10  5  67
O.CO2 o.3     -0.13702023 13 10  6  68
O.CO2 o.2     -0.16066706 13 10  7  69
O.CO2 o.co2   -0.26113459 13 10  8  70
O.CO2 n.ar    -0.18948923 13 10 10  71
MET   c.2     -1.74050254 13 11  1  72
MET   o.3     -1.41514931 13 11  6  73
MET   o.2     -1.12345800 13 11  7  74
MET   o.co2   -1.39228544 13 11  8  75
MET   p.3     -1.99351574 13 11  9  76
C.3   c.3      0.06658850 14  0  0   1
C.3   c.2      0.06422159 14  0  1   2
C.3   c.ar     0.03714174 14  0  2   3
C.3   o.3      0.04548046 14  0  6   4
C.3   o.2      0.04140531 14  0  7   5
C.3   o.co2    0.06681095 14  0  8   6
C.3   n.ar     0.02476265 14  0 10   7
C.3   f        0.03474273 14  0 11   8
C.2   c.3     -0.01588627 14  1  0   9
C.2   c.ar    -0.08313992 14  1  2  10
C.2   n.4      0.01586689 14  1  3  11
C.2   o.3     -0.03694804 14  1  6  12
C.2   o.2     -0.01490926 14  1  7  13
C.2   o.co2    0.00351064 14  1  8  14
C.2   n.ar    -0.12753616 14  1 10  15
C.AR  c.3     -0.06532631 14  2  0  16
C.AR  c.2     -0.05862716 14  2  1  17
C.AR  c.ar     0.00540683 14  2  2  18
C.AR  o.3     -0.04578676 14  2  6  19
C.AR  o.2     -0.03579559 14  2  7  20
C.AR  o.co2    0.02112744 14  2  8  21
C.AR  n.ar     0.03457086 14  2 10  22
C.AR  f       -0.05816032 14  2 11  23
C.CAT o.co2   -0.13985257 14  3  8  24
N.4   o.3      0.00263565 14  4  6  25
N.4   o.co2   -0.13565201 14  4  8  26
N.AM  c.3      0.01629163 14  5  0  27
N.AM  c.2      0.02044236 14  5  1  28
N.AM  c.ar    -0.06063109 14  5  2  29
N.AM  o.3     -0.00109850 14  5  6  30
N.AM  o.2      0.02943152 14  5  7  31
N.AM  o.co2    0.03863117 14  5  8  32
N.AM  n.ar    -0.10699793 14  5 10  33
N.PL3 c.3     -0.08094951 14  6  0  34
N.PL3 c.2     -0.17217224 14  6  1  35
N.PL3 c.ar     0.00628922 14  6  2  36
N.PL3 o.3     -0.10335852 14  6  6  37
N.PL3 o.2     -0.09491733 14  6  7  38
N.PL3 o.co2   -0.10427094 14  6  8  39
N.2   o.3     -0.23030183 14  7  6  40
N.2   o.2     -0.29330263 14  7  7  41
N.2   o.co2   -0.16511862 14  7  8  42
O.3   c.3     -0.04840720 14  8  0  43
O.3   c.2     -0.02027298 14  8  1  44
O.3   c.ar     0.03793224 14  8  2  45
O.3   n.4     -0.10056590 14  8  3  46
O.3   n.pl3   -0.09050817 14  8  5  47
O.3   o.3     -0.04267329 14  8  6  48
O.3   o.2     -0.01698825 14  8  7  49
O.3   o.co2   -0.10259547 14  8  8  50
O.3   n.ar    -0.02429184 14  8 10  51
O.2   c.3      0.02773816 14  9  0  52
O.2   c.2      0.02719730 14  9  1  53
O.2   c.ar    -0.06921750 14  9  2  54
O.2   n.4      0.06563943 14  9  3  55
O.2   n.am     0.05710279 14  9  4  56
O.2   n.pl3   -0.05638880 14  9  5  57
O.2   o.3      0.01907174 14  9  6  58
O.2   o.2      0.02448123 14  9  7  59
O.2   o.co2    0.06899108 14  9  8  60
O.2   n.ar    -0.09880217 14  9 10  61
O.CO2 c.3     -0.08606052 14 10  0  62
O.CO2 c.2     -0.10339215 14 10  1  63
O.CO2 c.ar    -0.05568979 14 10  2  64
O.CO2 n.4     -0.10206407 14 10  3  65
O.CO2 n.am    -0.12816191 14 10  4  66
O.CO2 n.pl3   -0.08733114 14 10  5  67
O.CO2 o.3     -0.07491968 14 10  6  68
O.CO2 o.2     -0.06440499 14 10  7  69
O.CO2 o.co2   -0.20170769 14 10  8  70
O.CO2 n.ar    -0.13507292 14 10 10  71
MET   c.2     -1.61240507 14 11  1  72
MET   o.3     -1.05668553 14 11  6  73
MET   o.2     -1.16686507 14 11  7  74
MET   o.co2   -1.28052214 14 11  8  75
MET   p.3     -1.50406435 14 11  9  76
C.3   c.3      0.03431198 15  0  0   1
C.3   c.2      0.05091620 15  0  1   2
C.3   c.ar     0.02386708 15  0  2   3
C.3   o.3      0.02888081 15  0  6   4
C.3   o.2      0.04924167 15  0  7   5
C.3   o.co2    0.06720546 15  0  8   6
C.3   n.ar     0.02227236 15  0 10   7
C.3   f        0.02449549 15  0 11   8
C.2   c.3     -0.02504172 15  1  0   9
C.2   c.ar    -0.06023792 15  1  2  10
C.2   n.4      0.00450481 15  1  3  11
C.2   o.3     -0.03024941 15  1  6  12
C.2   o.2     -0.00323453 15  1  7  13
C.2   o.co2    0.00076680 15  1  8  14
C.2   n.ar    -0.08350328 15  1 10  15
C.AR  c.3     -0.01993051 15  2  0  16
C.AR  c.2     -0.00368958 15  2  1  17
C.AR  c.ar     0.03483413 15  2  2  18
C.AR  o.3      0.02089329 15  2  6  19
C.AR  o.2      0.00643030 15  2  7  20
C.AR  o.co2    0.05486528 15  2  8  21
C.AR  n.ar     0.06898087 15  2 10  22
C.AR  f       -0.04086272 15  2 11  23
C.CAT o.co2    0.00991434 15  3  8  24
N.4   o.3     -0.05416318 15  4  6  25
N.4   o.co2   -0.01851101 15  4  8  26
N.AM  c.3     -0.03052717 15  5  0  27
N.AM  c.2     -0.00679650 15  5  1  28
N.AM  c.ar    -0.06505806 15  5  2  29
N.AM  o.3     -0.03627474 15  5  6  30
N.AM  o.2      0.00253158 15  5  7  31
N.AM  o.co2    0.01266739 15  5  8  32
N.AM  n.ar    -0.08097087 15  5 10  33
N.PL3 c.3     -0.02148161 15  6  0  34
N.PL3 c.2     -0.07087749 15  6  1  35
N.PL3 c.ar     0.02383184 15  6  2  36
N.PL3 o.3     -0.01424465 15  6  6  37
N.PL3 o.2     -0.06080734 15  6  7  38
N.PL3 o.co2   -0.04787059 15  6  8  39
N.2   o.3     -0.12956672 15  7  6  40
N.2   o.2     -0.19717793 15  7  7  41
N.2   o.co2   -0.08499203 15  7  8  42
O.3   c.3     -0.01239075 15  8  0  43
O.3   c.2      0.00448254 15  8  1  44
O.3   c.ar     0.05386802 15  8  2  45
O.3   n.4      0.02379304 15  8  3  46
O.3   n.pl3    0.02654364 15  8  5  47
O.3   o.3     -0.02973056 15  8  6  48
O.3   o.2      0.01148382 15  8  7  49
O.3   o.co2   -0.04931027 15  8  8  50
O.3   n.ar     0.02467446 15  8 10  51
O.2   c.3      0.01787281 15  9  0  52
O.2   c.2      0.01529308 15  9  1  53
O.2   c.ar    -0.03942707 15  9  2  54
O.2   n.4      0.05053080 15  9  3  55
O.2   n.am     0.02854135 15  9  4  56
O.2   n.pl3   -0.05329423 15  9  5  57
O.2   o.3     -0.00526726 15  9  6  58
O.2   o.2     -0.00086704 15  9  7  59
O.2   o.co2    0.01511948 15  9  8  60
O.2   n.ar    -0.06215987 15  9 10  61
O.CO2 c.3     -0.04790493 15 10  0  62
O.CO2 c.2     -0.06243063 15 10  1  63
O.CO2 c.ar    -0.02257704 15 10  2  64
O.CO2 n.4     -0.06718236 15 10  3  65
O.CO2 n.am    -0.10101797 15 10  4  66
O.CO2 n.pl3   -0.03593383 15 10  5  67
O.CO2 o.3     -0.09732800 15 10  6  68
O.CO2 o.2     -0.05283108 15 10  7  69
O.CO2 o.co2   -0.13935200 15 10  8  70
O.CO2 n.ar    -0.09743904 15 10 10  71
MET   c.2     -1.49828963 15 11  1  72
MET   o.3     -0.80954084 15 11  6  73
MET   o.2     -0.84479656 15 11  7  74
MET   o.co2   -1.11119566 15 11  8  75
MET   p.3     -1.31599368 15 11  9  76
C.3   c.3      0.02289366 16  0  0   1
C.3   c.2      0.03192012 16  0  1   2
C.3   c.ar     0.01410112 16  0  2   3
C.3   o.3      0.02380825 16  0  6   4
C.3   o.2      0.02821998 16  0  7   5
C.3   o.co2    0.07018188 16  0  8   6
C.3   n.ar     0.02776655 16  0 10   7
C.3   f        0.02940359 16  0 11   8
C.2   c.3     -0.03132378 16  1  0   9
C.2   c.ar    -0.04003545 16  1  2  10
C.2   n.4     -0.01531689 16  1  3  11
C.2   o.3     -0.02792952 16  1  6  12
C.2   o.2     -0.01772049 16  1  7  13
C.2   o.co2    0.00523345 16  1  8  14
C.2   n.ar    -0.06390793 16  1 10  15
C.AR  c.3      0.01505329 16  2  0  16
C.AR  c.2      0.00637279 16  2  1  17
C.AR  c.ar     0.04242794 16  2  2  18
C.AR  o.3      0.02904350 16  2  6  19
C.AR  o.2      0.01528391 16  2  7  20
C.AR  o.co2    0.03360449 16  2  8  21
C.AR  n.ar     0.08031395 16  2 10  22
C.AR  f       -0.03738737 16  2 11  23
C.CAT o.co2   -0.04869473 16  3  8  24
N.4   o.3      0.03608557 16  4  6  25
N.4   o.co2   -0.01850297 16  4  8  26
N.AM  c.3     -0.03473194 16  5  0  27
N.AM  c.2     -0.02496436 16  5  1  28
N.AM  c.ar    -0.04621040 16  5  2  29
N.AM  o.3     -0.02747949 16  5  6  30
N.AM  o.2     -0.00602238 16  5  7  31
N.AM  o.co2    0.00206700 16  5  8  32
N.AM  n.ar    -0.04935545 16  5 10  33
N.PL3 c.3      0.03304157 16  6  0  34
N.PL3 c.2     -0.00380548 16  6  1  35
N.PL3 c.ar     0.02724702 16  6  2  36
N.PL3 o.3     -0.00329451 16  6  6  37
N.PL3 o.2     -0.00863224 16  6  7  38
N.PL3 o.co2   -0.00690839 16  6  8  39
N.2   o.3     -0.07375206 16  7  6  40
N.2   o.2     -0.10424442 16  7  7  41
N.2   o.co2   -0.01899409 16  7  8  42
O.3   c.3     -0.02096439 16  8  0  43
O.3   c.2      0.01745207 16  8  1  44
O.3   c.ar     0.02875698 16  8  2  45
O.3   n.4      0.02633255 16  8  3  46
O.3   n.pl3    0.02457638 16  8  5  47
O.3   o.3     -0.00626424 16  8  6  48
